age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,salary
44,4,13,2,12,0,4,1,0,0,60,
63,5,11,2,4,0,4,1,0,0,40,
40,4,9,2,12,0,4,1,0,0,60,
45,5,10,2,4,0,4,1,0,0,50,
49,4,10,2,1,0,4,1,0,1902,50,
36,4,9,0,12,1,4,0,0,0,40,
65,2,9,2,8,0,4,1,0,0,8,
41,4,13,6,4,4,4,1,0,0,20,
25,4,14,5,8,3,4,0,0,0,40,
20,0,10,4,0,3,4,0,0,0,35,
60,4,11,6,1,1,4,1,0,0,40,
17,2,7,4,10,3,4,0,0,0,20,
28,4,12,2,4,5,4,0,0,0,16,
31,4,12,4,3,3,3,1,0,0,50,
47,4,14,4,10,1,4,0,0,0,35,
45,6,10,2,14,0,4,1,0,0,45,
51,4,13,4,10,1,4,1,0,0,40,
23,4,9,4,7,3,2,1,0,0,40,
44,6,14,2,4,5,4,0,0,1902,60,
34,4,9,4,4,2,4,1,0,0,50,
19,4,10,4,10,3,4,1,0,0,10,
51,0,9,2,0,0,4,1,0,0,40,
46,7,9,2,14,0,4,1,0,0,40,
30,4,16,2,10,0,1,1,0,1977,40,
37,4,6,2,5,0,4,1,0,0,35,
56,4,15,2,10,0,4,1,0,0,45,
29,4,9,2,1,0,4,1,0,0,45,
46,6,14,2,3,0,4,1,0,0,50,
55,4,9,2,3,0,4,1,0,0,40,
45,4,13,0,12,1,4,1,8614,0,48,
34,4,9,3,6,1,4,1,0,0,40,
45,0,5,5,0,3,2,1,0,0,40,
41,4,13,4,1,1,4,1,0,0,40,
22,0,10,4,0,3,4,1,0,0,20,
34,4,15,2,10,0,4,1,0,0,50,
27,4,9,4,3,3,2,1,0,0,40,
29,4,10,4,6,4,2,1,0,0,37,
19,1,8,4,8,3,4,0,0,0,30,
47,2,13,2,10,0,4,1,0,0,40,
43,5,10,2,4,0,4,1,0,0,50,
52,4,11,5,4,4,2,0,0,0,60,
33,6,12,0,12,1,4,1,0,0,60,
29,4,5,2,14,0,4,1,0,0,40,
23,4,9,2,6,0,4,1,0,0,40,
23,4,10,4,4,1,4,1,0,0,40,
39,4,13,2,4,0,4,1,0,0,60,
43,4,3,4,7,4,4,0,0,0,40,
31,4,9,2,3,0,4,1,0,0,40,
47,5,9,2,3,0,4,1,0,0,40,
26,4,9,4,1,1,4,1,0,0,60,
58,2,10,4,10,1,4,0,0,0,55,
47,5,15,0,10,1,4,1,27828,0,50,
55,4,13,4,13,2,4,0,0,1590,38,
26,4,9,2,4,5,4,0,5013,0,40,
28,4,9,4,7,4,4,0,0,0,40,
36,4,9,2,3,0,2,1,0,0,40,
40,4,9,2,12,0,4,1,0,0,50,
19,4,7,4,8,1,4,1,0,0,40,
63,6,13,2,12,0,4,1,10605,0,40,
42,4,13,2,14,0,4,1,0,0,40,
76,4,5,2,11,0,4,1,0,0,13,
23,7,11,4,13,1,4,0,0,0,40,
38,6,3,4,14,1,4,1,0,0,40,
33,7,14,4,10,1,1,1,0,0,30,
48,2,14,2,10,0,4,1,0,0,40,
56,4,10,0,14,1,4,1,0,0,40,
32,4,9,2,7,0,2,1,0,0,40,
44,2,10,0,10,4,4,0,0,0,25,
27,4,9,0,1,3,2,0,0,0,40,
33,1,10,4,4,1,4,1,0,0,50,
22,4,3,4,6,1,4,1,0,0,40,
18,0,10,4,0,3,4,0,0,0,20,
44,4,9,2,3,0,4,1,0,0,40,
42,4,9,2,14,0,0,1,0,0,60,
34,4,10,4,1,1,4,0,0,0,40,
45,1,9,2,1,0,4,1,0,1672,40,
57,5,9,2,12,0,4,1,0,0,40,
59,2,13,2,10,0,4,1,0,0,40,
33,1,10,2,4,5,2,0,0,0,40,
52,4,9,2,5,0,3,1,0,0,49,
17,4,8,4,12,3,4,0,0,0,15,
29,4,9,4,8,3,4,1,0,0,30,
63,6,13,2,12,0,4,1,0,0,30,
20,4,10,4,6,1,4,1,0,0,24,
42,5,15,2,10,0,4,1,0,1977,50,
50,6,9,2,5,0,4,1,0,0,50,
55,4,9,2,9,5,4,0,0,0,30,
27,4,12,2,1,5,2,0,0,0,25,
28,4,13,2,4,0,4,1,0,0,45,
55,4,11,2,7,0,4,1,0,0,45,
44,1,10,2,3,0,4,1,0,0,40,
53,7,10,4,11,1,4,0,0,0,40,
23,4,9,2,3,0,4,1,0,0,40,
25,4,9,0,1,1,4,0,0,0,40,
44,7,13,0,10,1,4,0,0,0,40,
55,4,14,2,4,0,4,1,0,1977,40,
48,6,10,2,10,0,4,1,0,0,35,
46,4,9,2,3,0,4,1,0,0,40,
26,4,10,4,14,1,4,1,0,0,40,
30,4,4,5,5,1,4,1,0,0,45,
32,4,14,2,10,0,4,1,0,0,40,
52,4,9,2,4,0,4,1,0,0,48,
52,4,9,2,12,0,4,1,7298,0,50,
39,4,9,5,12,1,4,0,0,0,47,
57,2,13,2,10,0,4,1,0,1902,40,
21,4,9,4,3,3,4,1,594,0,40,
22,7,10,4,8,3,4,1,0,0,10,
26,4,10,2,7,0,4,1,0,0,40,
26,7,10,2,8,0,4,1,0,0,40,
44,4,11,2,4,0,2,1,0,0,40,
42,4,10,0,1,1,4,0,0,0,30,
40,4,10,2,14,0,4,1,0,0,43,
22,4,7,4,3,3,4,1,0,0,45,
62,4,9,2,3,0,4,1,0,0,45,
44,4,10,2,3,0,4,1,0,0,40,
18,0,10,4,0,3,4,0,0,0,40,
33,6,2,3,3,1,4,1,0,0,40,
45,4,9,2,4,0,4,1,0,0,50,
18,4,7,2,6,3,4,1,0,0,40,
32,2,10,4,3,1,4,1,0,0,40,
33,4,16,4,10,1,4,0,0,0,60,
20,4,10,4,10,3,4,1,0,0,15,
68,6,9,2,5,0,4,1,0,0,20,
61,4,4,2,12,0,4,1,0,0,50,
48,4,16,2,10,0,4,1,0,0,40,
45,4,9,2,12,0,4,1,0,0,40,
36,6,9,2,12,5,4,0,7688,0,40,
32,1,9,4,8,3,2,0,0,0,32,
35,4,13,0,8,1,4,0,0,0,40,
39,4,9,2,3,0,4,1,0,0,40,
53,4,4,2,7,0,4,1,0,0,40,
30,4,10,5,12,4,2,0,0,0,16,
37,4,9,4,14,2,1,1,0,0,40,
40,4,13,0,11,1,4,1,0,0,45,
25,4,10,4,1,1,2,0,0,0,40,
41,4,9,4,12,1,2,0,0,0,60,
52,6,9,2,5,0,4,1,0,0,98,
33,4,9,2,3,0,4,1,0,0,40,
28,4,9,4,3,3,4,1,0,0,40,
25,6,9,2,3,0,4,1,7298,0,40,
53,4,10,2,12,0,4,1,0,0,55,
44,4,2,4,8,3,4,1,0,0,10,
35,4,9,0,4,4,4,0,0,0,40,
38,4,10,0,3,3,4,1,0,0,58,
34,4,9,2,7,0,4,1,0,0,40,
33,4,9,0,7,1,4,0,0,0,40,
24,7,10,2,1,5,4,0,0,0,45,
65,2,9,6,8,4,2,0,0,0,25,
29,4,12,2,12,0,4,1,0,0,60,
39,5,15,2,10,0,4,1,99999,0,65,
46,2,10,2,11,0,4,1,0,0,40,
37,4,4,2,5,0,4,1,2580,0,60,
47,7,14,2,4,0,4,1,0,0,47,
62,4,10,2,8,0,4,1,0,0,40,
54,6,9,2,12,0,4,1,0,0,60,
33,4,12,3,3,1,4,1,0,0,20,
57,4,10,2,4,0,4,1,0,1672,45,
25,4,12,4,3,3,4,1,0,0,40,
44,5,10,2,12,0,4,1,0,0,50,
52,4,13,3,8,1,4,1,0,0,50,
21,4,10,4,7,3,4,1,0,0,40,
31,4,9,4,8,4,2,1,0,0,18,
39,4,14,2,14,0,4,1,0,0,40,
59,1,9,6,7,4,4,0,0,0,40,
29,6,9,2,4,0,4,1,0,0,55,
49,4,4,4,10,2,2,1,0,0,45,
34,4,5,2,3,0,4,1,0,0,40,
22,4,13,4,12,1,4,1,0,0,40,
32,4,13,2,12,0,3,1,0,0,40,
39,7,9,0,8,4,2,0,0,0,40,
46,4,14,2,10,0,4,1,0,0,60,
50,4,9,2,3,0,4,1,3103,0,40,
34,4,9,4,8,1,4,1,0,0,40,
28,2,14,2,10,5,4,0,0,1902,55,
18,4,8,4,12,3,4,0,0,0,24,
20,4,9,4,12,1,4,1,0,0,30,
20,4,9,4,7,2,4,0,0,0,40,
55,7,11,6,4,1,0,0,0,0,38,
22,4,10,4,12,3,2,0,0,0,40,
60,6,14,2,4,0,4,1,0,0,40,
40,4,6,0,3,1,4,1,0,0,50,
47,7,10,2,1,5,4,0,0,0,30,
23,4,13,4,4,1,4,0,0,0,35,
57,2,9,6,14,1,4,0,0,0,40,
52,4,7,2,8,0,4,1,0,0,40,
42,4,4,6,3,4,4,1,0,0,40,
25,4,12,4,6,3,4,1,0,0,20,
49,5,9,2,1,5,4,0,0,2377,40,
41,1,10,4,11,3,4,1,0,0,40,
40,7,11,2,8,0,2,1,0,0,30,
38,4,13,2,4,0,4,1,0,0,55,
58,4,9,4,14,3,4,1,0,0,40,
26,4,13,4,8,1,2,0,0,0,35,
57,4,6,0,1,2,4,0,0,0,70,
28,4,9,2,12,0,4,1,0,1628,60,
42,4,9,5,12,4,4,0,0,0,40,
28,4,10,4,4,1,4,1,2174,0,55,
17,0,5,4,0,3,2,1,0,0,40,
39,6,5,2,3,0,4,1,0,0,40,
28,4,9,2,7,0,2,1,0,0,40,
42,4,9,2,7,0,4,1,4386,0,48,
51,6,10,0,12,4,4,0,0,0,50,
27,4,10,4,1,1,4,0,0,0,39,
41,4,9,0,1,4,4,0,0,0,43,
28,4,13,2,3,0,4,1,0,0,40,
54,6,10,0,5,4,4,0,10520,0,30,
73,0,9,6,0,1,4,0,0,0,8,
49,4,9,2,1,5,4,0,0,0,30,
47,4,14,2,4,0,4,1,0,0,40,
27,4,10,2,3,0,4,1,0,0,49,
42,2,13,2,10,5,4,0,0,0,45,
32,4,9,2,1,5,2,0,0,0,40,
32,2,9,2,8,0,4,1,0,0,41,
27,4,14,4,12,3,4,1,0,0,40,
29,4,9,2,3,0,4,1,0,0,40,
22,4,11,4,10,1,4,1,0,0,30,
41,1,9,2,1,0,4,1,5178,0,40,
49,2,10,2,6,0,4,1,7298,0,40,
58,6,9,2,5,0,4,1,0,0,50,
41,6,9,2,5,0,4,1,7688,0,40,
26,4,5,2,3,0,4,1,0,0,35,
21,4,9,4,12,1,4,1,0,0,55,
32,0,9,2,0,5,4,0,0,0,2,
37,4,13,2,4,0,4,1,0,0,50,
23,4,13,4,12,3,4,1,0,0,20,
42,6,10,2,4,0,4,1,0,0,40,
25,4,9,2,12,3,4,1,0,0,26,
67,4,10,0,1,1,4,0,0,0,40,
41,2,9,0,14,1,2,0,0,0,38,
49,2,14,2,10,5,4,0,0,0,50,
36,4,13,0,10,4,4,0,1506,0,45,
18,4,7,4,3,3,4,1,0,0,35,
25,4,3,2,6,3,4,1,0,0,40,
43,7,15,0,10,1,4,1,0,0,50,
38,4,16,2,4,5,4,0,99999,0,36,
21,4,10,4,12,3,4,1,0,0,20,
65,6,13,2,12,0,4,1,0,0,15,
66,4,11,6,10,1,4,0,0,0,35,
33,4,7,4,14,1,2,1,0,0,60,
51,4,9,2,1,5,2,0,3411,0,38,
27,5,9,2,3,0,4,1,0,1740,40,
17,4,8,4,8,3,4,0,0,0,16,
32,4,13,2,4,0,4,1,15024,0,45,
61,0,9,6,0,1,4,0,0,0,36,
38,4,9,2,7,0,4,1,0,0,40,
43,2,10,0,1,4,4,0,0,0,40,
40,7,16,2,10,0,1,1,0,0,40,
63,4,13,2,12,0,4,1,0,1740,35,
76,0,10,2,0,0,4,1,0,0,20,
42,4,12,0,1,4,4,0,0,0,40,
43,1,13,4,4,1,4,1,0,0,40,
76,6,14,2,10,0,4,1,0,0,30,
41,2,15,2,10,0,4,1,0,2415,45,
17,4,6,4,10,3,4,1,0,0,20,
30,6,9,4,3,1,4,1,0,0,40,
30,4,13,4,10,1,4,1,0,0,50,
22,4,10,4,8,1,4,1,0,0,25,
53,0,13,0,0,2,3,0,0,0,20,
28,4,9,4,8,4,2,0,0,0,52,
25,0,11,4,0,3,4,0,3418,0,40,
24,4,10,4,12,2,2,0,0,0,40,
47,4,6,2,7,0,4,1,0,0,40,
34,6,11,4,5,1,4,1,0,0,50,
26,4,10,4,12,2,4,0,0,0,20,
63,0,13,6,0,1,0,0,0,0,56,
25,4,11,2,4,0,4,1,0,0,75,
28,4,13,4,12,1,4,1,0,0,45,
36,4,9,4,3,1,4,0,0,0,40,
24,4,13,4,4,1,4,1,0,0,40,
51,5,13,2,4,5,1,0,0,0,35,
44,4,13,2,10,0,4,1,0,0,50,
18,4,8,4,1,3,4,1,0,0,12,
54,1,10,2,10,0,4,1,0,0,40,
61,4,10,0,1,1,4,0,0,0,40,
51,4,13,2,4,0,4,1,0,0,45,
43,4,4,2,7,0,4,1,0,0,40,
51,4,9,2,3,0,4,1,0,0,40,
50,2,9,2,4,5,2,0,0,0,40,
27,0,9,4,0,1,4,0,0,0,25,
24,4,10,2,6,0,4,1,0,0,30,
20,7,10,2,8,0,4,1,0,0,20,
52,4,13,0,4,1,4,1,0,0,40,
57,2,4,0,8,1,4,1,0,0,40,
49,5,10,2,12,0,4,1,0,0,60,
42,5,13,2,1,5,4,0,0,0,35,
22,4,7,4,12,1,4,0,0,0,40,
38,4,10,2,13,0,4,1,0,0,40,
21,4,10,4,12,3,4,0,0,0,20,
39,1,13,2,11,0,4,1,0,1887,60,
52,6,10,4,10,3,4,0,0,0,35,
25,4,12,4,13,3,4,0,0,0,40,
50,4,10,3,8,1,4,0,0,0,40,
35,7,10,2,4,0,4,1,0,0,80,
50,4,11,5,10,4,4,0,0,0,40,
58,4,9,2,3,0,4,1,0,0,25,
48,1,13,0,4,1,4,1,0,0,45,
30,4,10,0,1,1,4,0,0,0,35,
18,4,7,4,6,3,4,1,0,0,12,
29,6,9,2,3,0,4,1,0,0,40,
52,6,10,2,12,0,4,1,0,0,45,
63,4,9,2,12,0,4,1,4064,0,40,
36,2,14,2,10,5,4,0,0,0,40,
24,4,10,4,7,3,4,0,0,0,42,
30,2,12,4,11,1,2,1,0,0,40,
23,4,9,2,7,0,3,1,0,0,40,
35,0,9,0,0,4,4,0,0,0,20,
21,4,13,4,8,3,4,0,0,0,20,
28,4,10,4,3,1,4,1,0,0,43,
20,4,9,4,1,3,4,1,0,0,40,
18,4,7,4,8,3,4,1,0,0,20,
21,4,10,4,1,3,4,0,0,0,15,
27,4,9,4,3,1,4,1,0,0,40,
42,4,10,0,13,1,4,0,0,0,40,
21,4,10,4,8,3,4,0,0,0,30,
51,4,10,2,12,0,4,1,0,0,40,
27,1,13,4,1,1,4,0,0,0,40,
23,6,9,4,14,3,4,1,0,0,40,
57,4,10,2,12,0,4,1,0,1902,40,
22,7,13,4,10,3,4,0,0,0,12,
59,4,5,2,14,0,4,1,0,0,60,
38,4,9,0,14,1,4,1,0,0,40,
20,4,9,4,14,2,4,1,0,0,40,
90,4,5,4,1,1,4,0,0,0,40,
35,4,11,2,12,0,4,1,0,0,40,
50,4,9,2,11,0,4,1,0,0,38,
45,4,16,2,10,0,4,1,0,0,50,
44,4,14,2,4,0,4,1,0,0,50,
23,4,12,4,10,3,4,1,0,0,40,
34,4,7,2,6,0,4,1,0,0,40,
23,5,13,0,12,1,4,0,0,0,43,
39,7,10,2,11,0,4,1,0,0,40,
19,4,10,4,6,1,4,1,0,0,55,
54,4,10,2,4,0,4,1,0,0,40,
40,4,14,0,10,1,4,1,0,0,43,
44,4,10,4,12,3,4,1,0,0,50,
31,5,10,2,1,5,4,0,0,0,20,
25,4,5,5,6,2,4,1,0,0,40,
33,4,13,2,4,5,4,0,0,0,32,
32,4,9,4,14,1,4,1,0,0,60,
36,4,6,2,7,0,4,1,0,0,40,
47,6,10,2,10,0,3,1,0,0,55,
80,4,14,6,10,1,4,0,0,0,10,
21,4,10,4,12,3,4,0,0,0,8,
35,6,10,2,5,0,4,1,0,0,60,
77,0,14,0,0,1,4,1,0,0,45,
30,4,9,2,14,0,4,1,5013,0,40,
35,0,9,2,0,0,4,1,0,0,40,
49,4,4,2,6,0,4,1,0,0,40,
33,4,9,2,1,5,4,0,0,1740,25,
53,6,10,2,5,0,4,1,0,0,45,
41,4,9,0,6,4,4,1,0,0,55,
57,4,13,2,7,0,4,1,0,0,40,
21,0,10,4,0,3,4,0,0,0,25,
19,4,10,4,8,3,4,0,0,0,40,
28,4,13,4,4,3,4,0,0,0,45,
42,1,14,0,1,1,4,1,0,2001,60,
29,6,10,2,5,0,4,1,0,0,55,
38,0,11,5,0,4,4,0,0,0,25,
26,4,10,4,8,3,4,1,0,0,20,
41,4,10,4,3,4,4,1,0,3004,60,
40,4,10,0,4,1,4,0,0,0,40,
36,6,16,4,10,1,4,1,0,0,40,
28,4,9,2,4,0,4,1,0,0,40,
25,6,13,4,1,1,2,0,0,0,20,
42,6,9,2,5,0,4,1,0,0,60,
32,4,9,4,3,3,4,1,0,0,40,
32,4,12,4,1,3,4,1,0,0,30,
37,4,3,2,3,0,4,1,0,0,40,
39,2,9,2,11,0,4,1,0,0,56,
49,4,13,2,3,0,4,1,0,0,40,
28,0,9,4,0,1,2,1,0,0,40,
24,0,5,4,0,3,4,0,0,0,20,
19,4,9,4,12,1,4,0,0,0,40,
31,4,9,2,14,0,4,1,0,0,40,
40,4,9,0,7,1,4,0,0,0,40,
29,4,4,4,6,3,4,1,0,0,30,
59,4,9,2,5,0,4,1,0,0,48,
52,4,12,2,11,0,4,1,0,0,40,
27,4,13,4,4,3,4,1,0,0,40,
45,2,13,2,10,0,4,1,0,0,45,
58,4,13,2,8,0,1,1,0,0,40,
53,4,13,4,4,3,4,1,0,0,40,
23,4,9,4,6,3,4,1,0,0,25,
35,4,7,0,6,2,4,1,0,0,40,
49,4,9,2,4,0,4,1,0,0,40,
49,4,12,0,4,1,4,0,0,0,40,
25,4,8,4,3,1,4,1,0,0,40,
47,4,14,0,10,4,4,0,0,0,50,
28,4,12,0,1,1,4,0,0,0,40,
20,4,10,4,4,1,4,0,0,0,30,
74,0,3,2,0,0,4,1,0,0,56,
19,4,9,4,7,3,4,1,0,0,24,
28,4,9,2,7,0,4,1,2580,0,40,
31,4,10,0,1,4,2,0,0,0,40,
61,0,10,3,0,1,4,1,0,0,40,
30,4,11,2,6,0,4,1,0,0,53,
20,0,10,4,0,3,4,1,0,0,40,
35,4,4,2,7,0,4,1,0,0,40,
23,4,13,4,8,3,4,1,0,0,40,
25,4,13,2,4,5,4,0,0,0,30,
19,4,9,4,8,3,4,1,0,0,30,
30,4,14,4,10,1,4,1,0,0,45,
26,4,9,4,3,3,4,1,0,0,35,
34,2,9,2,14,0,4,1,0,0,45,
49,4,13,0,4,4,2,0,0,0,40,
35,4,10,2,6,0,4,1,0,2042,40,
38,4,9,4,12,3,4,0,0,0,40,
36,4,9,2,6,0,2,1,0,0,20,
33,4,9,2,10,0,0,1,0,0,48,
54,4,10,4,8,1,4,0,0,0,40,
19,2,9,4,3,3,4,1,0,0,40,
18,3,6,4,0,3,4,1,0,0,40,
60,4,9,2,3,0,4,1,0,0,40,
28,6,9,4,3,3,4,1,0,0,40,
43,6,9,2,12,0,4,1,0,0,40,
49,2,3,2,8,0,4,1,0,0,40,
25,4,13,4,10,3,4,1,0,0,70,
17,4,6,4,12,3,4,1,0,0,20,
41,5,13,2,12,0,4,1,0,0,60,
30,4,10,2,14,0,2,1,0,0,35,
90,2,14,2,4,0,4,1,20051,0,60,
25,4,9,4,11,2,4,1,0,0,40,
27,4,11,2,12,0,4,1,0,0,35,
29,4,9,2,3,0,4,1,0,0,40,
55,4,10,2,11,0,2,1,0,0,40,
31,1,13,4,4,1,2,0,0,0,40,
43,4,11,2,3,0,4,1,0,0,99,
63,4,14,5,10,1,4,0,0,0,40,
46,4,4,2,14,0,4,1,0,0,40,
59,4,9,2,12,0,4,1,0,0,40,
42,4,13,2,4,5,2,0,0,0,50,
26,4,13,4,1,1,4,0,0,0,20,
26,4,10,2,12,0,4,1,0,0,45,
20,0,10,4,0,3,4,0,0,0,30,
19,0,9,4,0,1,2,0,0,0,40,
61,4,5,0,6,1,4,1,0,0,40,
23,7,9,2,4,0,4,1,0,0,40,
24,4,9,2,1,5,4,0,0,0,40,
35,4,13,0,13,4,4,1,7430,0,40,
42,6,9,2,12,0,4,1,0,0,12,
31,4,8,0,8,4,4,0,0,0,21,
31,4,9,2,7,5,4,0,0,0,55,
63,4,13,6,1,1,4,0,0,0,25,
29,7,11,4,13,1,4,0,0,1590,64,
43,7,13,2,10,0,4,1,0,0,40,
22,4,13,4,1,1,1,0,0,0,10,
17,4,7,4,8,3,4,1,0,0,25,
23,6,13,4,1,3,4,1,0,2231,40,
35,4,5,0,3,1,4,1,0,0,45,
32,4,9,0,8,4,3,0,0,0,28,
50,5,13,2,4,0,4,1,15024,0,60,
25,4,9,4,14,2,4,1,0,0,40,
26,2,14,3,10,1,4,0,0,0,40,
32,4,13,2,4,0,4,1,0,0,40,
29,4,11,2,3,0,4,1,0,0,50,
57,4,10,2,10,0,4,1,0,0,40,
90,4,14,4,4,1,2,1,0,0,50,
35,4,11,0,10,4,4,0,0,0,40,
31,6,10,2,12,0,2,1,0,0,60,
60,4,9,0,12,1,4,0,0,0,33,
21,4,11,2,1,2,4,0,0,1579,40,
71,2,14,6,10,1,4,0,0,0,40,
22,4,11,4,8,3,4,1,0,0,30,
50,2,9,0,1,1,4,0,0,0,40,
37,4,10,2,12,0,4,1,0,0,45,
23,4,9,4,1,3,1,0,0,0,40,
74,4,9,2,8,0,4,1,0,0,30,
67,4,10,2,12,0,4,1,0,1844,70,
59,4,10,2,3,0,4,1,0,0,43,
28,4,9,2,14,0,4,1,0,1740,40,
45,4,9,2,5,0,0,1,0,0,40,
63,6,10,2,5,0,4,1,0,0,20,
39,4,13,4,10,1,4,0,0,0,63,
33,7,10,0,8,4,2,0,0,0,40,
32,4,13,4,8,1,1,1,0,0,40,
34,4,13,2,4,0,4,1,0,1977,45,
39,4,9,4,6,2,4,1,0,0,40,
29,7,14,2,1,0,4,1,0,0,36,
22,4,9,2,7,0,4,1,0,0,40,
53,4,13,0,12,1,4,0,13550,0,43,
46,4,11,2,3,0,4,1,0,0,42,
51,4,10,2,8,5,4,0,0,0,40,
44,4,15,0,10,1,4,0,2354,0,99,
56,7,9,0,1,1,4,0,0,0,40,
27,4,13,4,1,3,2,0,0,0,40,
52,4,5,3,7,1,1,0,0,0,30,
39,4,13,4,10,1,4,1,0,0,40,
45,1,10,2,4,0,4,1,7688,0,40,
37,4,10,2,3,0,4,1,0,0,45,
33,4,9,0,1,3,4,1,0,0,40,
35,0,9,4,0,1,4,0,0,0,4,
46,4,3,2,3,5,4,0,0,0,45,
35,4,8,2,3,5,4,0,0,0,50,
33,4,9,2,4,0,2,1,0,0,50,
48,4,13,2,12,0,4,1,0,0,40,
32,4,9,0,7,3,4,1,0,0,50,
18,0,6,4,0,3,4,1,0,0,40,
20,4,10,4,8,3,4,0,0,0,32,
35,4,9,4,14,3,1,1,0,0,60,
19,4,9,4,6,3,4,0,0,0,25,
21,4,9,4,12,3,4,0,0,0,40,
56,4,7,5,7,1,4,0,0,0,40,
28,4,13,4,1,3,4,0,0,0,16,
45,4,9,0,3,4,4,0,0,0,40,
32,4,11,2,1,5,4,0,0,0,45,
44,4,13,2,3,0,4,1,0,0,12,
55,4,9,2,10,0,4,1,0,0,40,
34,4,10,2,1,0,4,1,0,0,40,
33,4,14,2,10,0,4,1,0,0,40,
36,4,13,4,4,3,4,1,0,0,55,
25,4,9,4,1,3,4,0,0,0,40,
28,4,13,4,12,1,4,1,0,0,40,
39,4,13,2,12,0,4,1,7298,0,55,
53,4,6,3,7,1,4,0,0,0,40,
47,4,9,0,4,1,0,0,3325,0,45,
49,5,11,0,4,1,4,1,0,0,60,
22,4,9,4,6,3,0,1,0,0,40,
31,4,10,4,1,2,4,1,0,0,40,
44,5,10,0,8,4,4,1,0,0,80,
19,4,9,4,10,3,4,1,0,0,40,
37,6,9,0,3,1,4,1,0,0,40,
60,0,9,6,0,1,4,1,0,0,35,
23,4,10,4,6,3,4,1,0,0,25,
44,4,15,2,10,0,4,1,99999,0,65,
54,2,9,2,8,5,4,0,0,0,35,
23,4,9,2,3,0,4,1,0,0,38,
21,4,10,4,8,3,4,0,0,0,10,
19,7,10,4,10,3,4,1,0,0,25,
51,4,13,2,3,0,4,1,0,0,20,
41,4,13,2,4,0,4,1,7688,0,50,
61,4,10,2,13,0,4,1,15024,0,18,
19,6,6,3,1,4,0,0,0,0,40,
22,4,13,4,12,3,4,1,0,0,40,
22,4,9,4,8,1,4,0,0,0,40,
49,4,4,2,10,0,4,1,0,0,32,
35,4,6,0,7,1,4,1,0,0,50,
38,4,10,2,12,0,4,1,0,0,40,
29,4,9,2,10,0,4,1,0,0,40,
56,4,11,2,3,0,4,1,0,0,45,
41,4,10,0,4,1,4,0,0,0,80,
62,5,14,2,12,0,4,1,0,0,45,
27,4,9,4,11,3,4,1,0,0,40,
55,0,9,0,0,1,4,0,0,0,40,
25,4,9,4,12,1,4,1,4416,0,42,
33,4,13,2,10,0,4,1,15024,0,75,
26,4,9,4,1,1,4,0,0,0,40,
43,4,9,0,7,1,4,1,0,0,45,
53,1,14,2,1,0,4,1,0,0,40,
43,4,13,0,8,1,4,0,0,0,40,
56,4,9,0,3,4,4,1,0,0,35,
25,4,13,2,12,0,4,1,0,0,50,
60,4,14,0,10,2,2,1,0,0,40,
28,4,10,4,1,1,4,0,0,0,40,
21,4,9,4,7,4,4,1,0,0,40,
40,4,13,4,1,4,2,0,2977,0,40,
29,4,9,2,3,0,2,1,0,0,40,
20,4,10,4,3,3,4,0,0,0,25,
25,4,9,2,3,0,4,1,0,0,80,
18,4,7,4,12,3,4,0,0,0,10,
32,7,12,2,8,0,4,1,0,0,35,
27,4,2,4,8,3,3,1,0,0,35,
48,4,9,6,7,1,4,0,0,0,16,
20,4,10,4,12,3,4,0,0,0,25,
55,4,9,0,12,1,4,0,0,0,40,
33,2,13,4,10,1,4,0,0,0,50,
21,7,10,4,1,3,4,0,0,0,12,
43,6,9,2,3,0,4,1,0,0,30,
35,4,10,2,7,0,4,1,0,0,40,
39,2,13,2,10,0,4,1,0,0,35,
19,4,9,4,12,1,1,0,0,0,40,
25,4,9,4,8,1,2,0,0,0,40,
44,4,10,2,14,0,4,1,0,0,72,
27,4,12,4,3,4,4,1,0,0,40,
39,4,9,2,1,5,4,0,0,0,40,
69,4,6,4,3,2,4,1,0,0,40,
34,4,13,4,4,1,1,0,0,0,40,
20,0,10,4,0,3,4,1,0,0,35,
37,4,3,5,8,4,4,0,0,0,40,
43,2,13,0,10,3,4,0,0,0,39,
62,0,9,2,0,0,4,1,0,0,48,
34,7,14,2,10,5,2,0,0,0,40,
31,6,10,2,7,0,4,1,0,0,48,
42,7,16,0,10,1,4,0,8614,0,60,
26,4,9,0,12,4,4,0,0,0,30,
39,4,10,5,8,4,4,0,0,0,75,
25,4,13,4,8,3,4,1,0,0,40,
54,2,10,2,14,0,2,1,0,0,30,
44,7,14,2,10,0,4,1,0,0,60,
34,7,14,2,10,0,4,1,7688,0,38,
21,5,10,4,4,1,4,1,0,0,40,
50,4,3,2,6,0,4,1,0,0,55,
33,4,9,4,7,1,4,1,0,0,40,
40,5,12,2,4,5,4,0,0,0,40,
44,4,14,2,4,0,4,1,0,0,40,
33,2,12,0,11,1,4,1,0,0,56,
21,2,10,4,1,3,4,1,0,0,40,
35,6,13,4,8,1,2,0,0,0,60,
43,4,10,2,12,0,4,1,7298,0,40,
57,0,6,5,0,1,4,1,0,0,30,
51,2,14,2,10,0,4,1,0,0,45,
29,4,9,2,3,0,4,1,0,0,40,
51,2,9,5,11,1,2,1,0,0,40,
35,4,9,2,12,0,4,1,0,0,40,
